dataset,battery_id,cycle_idx,fusion_0,fusion_1,fusion_2,fusion_3,fusion_4,fusion_5,fusion_6,fusion_7,fusion_8,fusion_9,fusion_10,fusion_11,fusion_12,fusion_13,fusion_14,fusion_15
NASA,B0005,44,1.4991351,5.888796,4.952949,1.6618199,1.1464716,2.3131793,0.9754686,2.2520914,1.0853455,2.492077,4.986238,2.0797536,2.631464,1.8719718,4.400387,1.4649684
NASA,B0005,45,1.37957,6.0465713,4.968875,1.7637979,1.047777,2.4666603,0.9583236,2.4038203,0.9806622,2.658331,5.258423,2.2088733,2.8329344,1.9969193,4.3943944,1.3275974
NASA,B0005,46,1.4334356,5.8969245,5.002779,1.595707,1.0854628,2.238729,0.9060639,2.169547,1.0091203,2.4047384,4.973849,2.0091012,2.624317,1.7876664,4.560606,1.378939
NASA,B0005,47,1.4927814,5.232334,4.93958,1.4194206,1.1353366,1.7822182,0.9261153,1.6482028,1.0583268,1.8343253,2.4710453,1.5862044,0.8847973,1.5556288,4.5849495,1.4447954
NASA,B0005,48,1.5679451,6.0665116,4.964711,1.7496579,1.2267865,2.4830542,1.0165023,2.415666,1.1762033,2.696976,5.4462743,2.2283313,2.8512323,1.9923755,4.2220244,1.5647955
NASA,B0005,49,1.5213355,6.172388,5.231506,1.7862746,1.1858916,2.4605477,1.0213367,2.380542,1.1113898,2.6425974,5.10817,2.2020383,2.6647756,2.0085092,4.5863094,1.4783642
NASA,B0005,50,1.4015646,5.4026966,5.10203,1.4327633,1.0749656,1.8193086,0.98923683,1.6748117,0.9988455,1.8859802,2.508432,1.6089231,0.9227973,1.5894747,4.641168,1.3319173
NASA,B0005,51,1.411712,5.7621746,4.860524,1.5205643,1.0708116,2.1703107,0.9503626,2.1119108,1.0022187,2.3380773,5.104139,1.9349153,2.713519,1.705839,4.3864655,1.3478441
NASA,B0005,52,1.4543515,5.9614286,5.004418,1.6647675,1.11307,2.3278816,0.98579216,2.2598853,1.0435437,2.504254,5.001558,2.0810394,2.6568317,1.884664,4.4781184,1.3939835
NASA,B0005,53,1.3418132,5.9810905,4.8516836,1.6837634,1.0128183,2.4025123,0.9391145,2.346357,0.9459717,2.6011643,5.564847,2.1511118,2.9826434,1.9015548,4.3511977,1.2867327
NASA,B0005,54,1.3662863,5.9502325,4.840637,1.7164456,1.0322143,2.4289575,0.9302302,2.3710232,0.96480376,2.6234186,5.4523396,2.175061,2.9289322,1.9400024,4.297731,1.3070924
NASA,B0005,55,1.4265862,5.7416234,4.8772883,1.6529998,1.0819916,2.2629762,0.9523902,2.17855,1.0170181,2.4136775,4.485218,2.0228443,2.2907648,1.854847,4.300644,1.3758667
NASA,B0005,56,1.4461833,5.448625,4.876483,1.3773341,1.0961496,1.8899832,0.9202603,1.795723,1.0152097,1.9887983,3.7902014,1.6726931,1.8109832,1.5199533,4.413439,1.383821
NASA,B0005,57,1.4371071,5.7938037,4.8364305,1.5733032,1.0883387,2.2338314,0.9380807,2.1694376,1.007528,2.3954313,5.0836368,1.9900934,2.758592,1.7489831,4.296615,1.3658985
NASA,B0005,58,1.4043145,5.5606117,4.815954,1.6420764,1.0693108,2.1750255,0.9491902,2.0677586,0.98749834,2.2850842,3.864253,1.9320065,1.8488586,1.8134657,4.21159,1.3383907
NASA,B0005,59,1.455466,6.013501,4.9072337,1.6904826,1.1090039,2.4082034,0.9337931,2.3477676,1.0274913,2.5957267,5.5063953,2.151851,2.985318,1.9008762,4.339853,1.3925949
NASA,B0005,60,1.4802147,5.867247,4.831868,1.6639695,1.1244512,2.3462403,0.9464649,2.2888901,1.0462601,2.5263724,5.3259087,2.1046646,2.8732734,1.8725947,4.435315,1.4208864
NASA,B0005,61,1.5091448,6.371495,5.108752,1.9920301,1.1625537,2.763513,0.93233734,2.6968887,1.0946589,2.9838362,5.794721,2.489174,3.1191308,2.2567773,4.35159,1.4619097
NASA,B0005,62,1.3068504,6.066433,5.0214033,1.727077,0.9836723,2.4293332,0.8161467,2.3501356,0.9103606,2.5980585,5.2352123,2.1625364,2.8110497,1.9211752,4.2425222,1.243663
NASA,B0005,63,1.480981,6.0723376,4.8778725,1.8168122,1.1269504,2.5536273,0.9044906,2.4888976,1.0545676,2.7501614,5.662003,2.284649,3.0635061,2.0315049,4.2039504,1.4270722
NASA,B0005,64,1.3739203,5.5231013,5.1801972,1.5691801,1.0445094,1.9804171,0.8295457,1.8119562,0.9803767,2.0335662,2.5633652,1.747614,0.9459916,1.7172041,4.2955365,1.3272442
NASA,B0005,65,1.3731112,6.075827,4.943054,1.6630712,1.0391766,2.3894482,0.8528483,2.3283732,0.9764726,2.578783,5.602543,2.133598,3.06966,1.8584219,4.3687596,1.3187249
NASA,B0005,66,1.4283404,5.334323,4.9082274,1.530044,1.0760936,1.9417715,0.8815043,1.81116,0.9984543,2.0084107,2.8453295,1.7326593,1.1334567,1.6824552,4.474368,1.3718034
NASA,B0005,67,1.3363647,6.235574,5.014585,1.7732261,1.0036494,2.539655,0.79045886,2.4829307,0.94202507,2.7433655,5.9314175,2.2775826,3.2224815,1.9899408,4.366852,1.2831417
NASA,B0005,68,1.3678029,5.9665666,4.911002,1.6876864,1.0396723,2.3807485,0.85781175,2.3103411,0.9663027,2.5534356,5.297754,2.124416,2.8583472,1.8873656,4.3804564,1.30299
NASA,B0005,69,1.347519,6.0401597,5.025245,1.7498142,1.0234048,2.4372506,0.82908714,2.359088,0.9538166,2.608037,5.0535607,2.1777759,2.7139165,1.9577843,4.233184,1.2920038
NASA,B0005,70,1.4034904,5.5183516,4.9991093,1.6329134,1.066812,2.0926,0.8666461,1.9497072,0.99633425,2.1732328,2.99576,1.8616452,1.2694733,1.7972714,4.3211884,1.3506242
NASA,B0005,71,1.391764,5.334238,4.88099,1.7079312,1.0587724,2.1217022,0.8761539,1.9575295,0.98487574,2.1753912,2.4505105,1.8778516,0.8687689,1.8782442,3.9703112,1.3277813
NASA,B0005,72,1.1937486,6.155451,5.153769,2.0511413,0.8951992,2.7089698,0.6884147,2.5736527,0.83651567,2.8523328,4.5416355,2.4111147,2.2177796,2.2772214,4.0300846,1.1508161
NASA,B0005,73,1.2901888,5.9388947,4.936227,1.6574346,0.9663764,2.3339646,0.75357574,2.2588854,0.90978384,2.4949746,5.0889482,2.06976,2.7536662,1.8383362,4.225643,1.2384094
NASA,B0005,74,1.3387228,5.7547784,4.9643874,1.8473668,1.0154506,2.4086273,0.8246999,2.2691164,0.94614303,2.5134015,3.8606124,2.1424294,1.8256079,2.039775,4.0328393,1.2785095
NASA,B0005,75,1.1606113,6.6084814,5.2438893,2.2350373,0.86068,3.068961,0.65244436,2.941678,0.8140765,3.2648056,6.0119143,2.73068,3.2970572,2.4733434,3.82917,1.1097184
NASA,B0005,76,1.2807672,6.065571,5.1585546,1.9670204,0.96473587,2.627694,0.7307794,2.4912772,0.90712285,2.7666657,4.5236354,2.3207357,2.3042948,2.1765523,3.8532565,1.2322514
NASA,B0005,77,1.2333093,5.991338,4.9126177,1.7228978,0.91448957,2.419937,0.72201866,2.355759,0.85700434,2.594472,5.3833575,2.1656668,2.9731476,1.9102762,4.2719917,1.1739073
NASA,B0005,78,1.2114922,5.306568,5.045648,1.5155858,0.90662223,1.8608222,0.7034552,1.697469,0.8448129,1.8829945,2.188298,1.6439553,0.7044974,1.6341101,4.3942285,1.1625707
NASA,B0005,79,1.1503685,6.6329765,5.3552165,2.4384735,0.86171114,3.2380695,0.6503713,3.0986557,0.80885804,3.423543,5.4550076,2.8853478,2.8664896,2.731883,3.7048082,1.1053828
NASA,B0005,80,1.1349647,6.649611,5.257771,2.2806487,0.8388861,3.1211703,0.64238775,2.9964797,0.7911612,3.3225133,5.9174013,2.780776,3.2336385,2.5542133,3.858513,1.0840446
NASA,B0005,81,1.1981202,6.4054995,5.174551,2.2376196,0.898559,3.0092766,0.6563618,2.883414,0.849157,3.1879065,5.4110894,2.6784048,2.8823617,2.4920974,3.70078,1.1515858
NASA,B0005,82,1.3418576,6.24809,5.014975,1.9607507,1.011063,2.7427325,0.76364535,2.6353717,0.9533398,2.9343479,5.6774483,2.436448,3.108553,2.1858475,3.9111884,1.293898
NASA,B0005,83,1.1679422,5.5072412,5.255284,1.9199198,0.864356,2.262042,0.68347085,2.0264626,0.8095488,2.2553165,1.5890087,1.9840474,0.326232,2.066733,4.079579,1.1099896
NASA,B0005,84,1.2881067,6.494657,5.1091003,2.3148599,0.9745291,3.1401043,0.77004015,3.0138764,0.9151507,3.3342113,5.7879286,2.7919953,3.1782334,2.5817938,3.6310868,1.2360843
NASA,B0005,85,1.2155111,6.467023,5.082292,2.2406805,0.91414744,3.0906746,0.66277826,2.9786701,0.8666685,3.2937891,6.1291103,2.7490222,3.346914,2.4997883,3.503172,1.1734071
NASA,B0005,86,1.06475,5.967521,5.01248,1.8472344,0.786583,2.50818,0.5886679,2.3794568,0.73896545,2.6365347,4.689684,2.2101426,2.422929,2.019763,3.773273,1.0173492
NASA,B0005,87,1.2321951,5.396363,4.9832354,1.73805,0.928387,2.1636453,0.71234727,1.9600316,0.8692081,2.1870613,2.4681237,1.8857303,0.9311546,1.8672093,3.7500277,1.1831393
NASA,B0005,88,1.0762161,6.707521,5.219906,2.5885344,0.7948551,3.4409974,0.58773756,3.3055646,0.7575042,3.642659,5.937631,3.0691411,3.1847076,2.8822684,3.5592499,1.0309131
NASA,B0005,89,1.0105697,6.819604,5.4131813,2.5452163,0.7409422,3.4073074,0.5598819,3.2804976,0.6957684,3.6110318,5.921136,3.0423908,3.2374701,2.8476255,3.5823596,0.9594342
NASA,B0005,90,1.0713379,6.5875893,5.271644,2.4051065,0.7986802,3.194092,0.5924345,3.0622942,0.7513788,3.3778806,5.379226,2.84239,2.811532,2.6906097,3.73653,1.0313826
NASA,B0005,91,1.3443152,5.9653955,4.789766,1.7717948,1.016321,2.4900138,0.82024056,2.425701,0.94630384,2.6739743,5.5885463,2.227994,3.049578,1.9772469,4.226028,1.288075
NASA,B0005,92,1.3262596,6.2418036,4.9064775,2.195261,0.9990368,2.9807477,0.81840456,2.8630533,0.93230057,3.1662414,5.6663804,2.6503808,3.1019711,2.435375,3.683256,1.2634876
NASA,B0005,93,1.1150917,6.380159,5.3341846,2.331227,0.82671857,3.040509,0.6312086,2.8820078,0.7826178,3.181648,4.5919347,2.686069,2.3526418,2.5771608,3.527325,1.061788
NASA,B0005,94,1.3239919,6.292162,5.11723,2.3215227,0.99947745,3.0770354,0.75528014,2.9450474,0.9394867,3.248294,5.158623,2.7350047,2.7466419,2.5873096,3.4756188,1.2772332
NASA,B0005,95,1.1778713,6.3298125,5.08475,2.0716493,0.87789977,2.8666968,0.66778445,2.741741,0.829133,3.0427063,5.7163954,2.543962,3.1725178,2.2946136,3.6990156,1.1244475
NASA,B0005,96,1.212435,6.1457133,4.967337,2.075461,0.9111162,2.8293061,0.6865564,2.69444,0.8579187,2.9833198,5.3840523,2.5053065,2.9351418,2.2903664,3.5607486,1.1658174
NASA,B0005,97,1.1660198,5.084808,4.977776,1.6279113,0.8746475,1.8840889,0.6836946,1.6494088,0.82233834,1.8541098,1.2502097,1.6424576,0.13921545,1.7086264,4.18857,1.1179394
NASA,B0005,98,1.1977108,6.09487,4.788776,2.082621,0.89365435,2.8466997,0.69128364,2.7322009,0.833356,3.0180008,5.592519,2.5242918,3.0326705,2.2938395,3.7445834,1.150847
NASA,B0005,99,0.982045,6.11756,5.334603,2.531744,0.71965814,3.0933359,0.53751665,2.880828,0.6797494,3.1645308,3.0119016,2.7321856,1.1464285,2.7963645,3.289358,0.93667686
NASA,B0005,100,0.9855797,5.8709536,5.111847,1.966714,0.7263762,2.5595477,0.5282318,2.3840678,0.6839264,2.6515267,3.9042568,2.2566116,1.8529598,2.1423495,3.5386305,0.94408286
NASA,B0005,101,1.0184331,6.670026,5.115358,2.5667238,0.74284834,3.4591084,0.5718792,3.332672,0.70649266,3.6699653,6.2531433,3.0809097,3.415682,2.866874,3.3118677,0.9669386
NASA,B0005,102,1.0396,5.64453,5.1736207,2.0137906,0.76063573,2.4556873,0.5736722,2.2549012,0.7286409,2.492114,2.4546442,2.1677706,0.8913876,2.1883774,3.7679946,0.9933815
NASA,B0005,103,1.2224813,6.393134,4.97927,2.3736753,0.91600126,3.2066123,0.6990899,3.0912366,0.8595284,3.3931565,5.900927,2.8474185,3.2531748,2.6286252,3.311101,1.1722713
NASA,B0005,104,1.1424898,6.759513,5.169873,2.7610667,0.84656626,3.643267,0.6509208,3.5121822,0.79399,3.8461933,6.0041265,3.2437756,3.2356248,3.0878801,3.1987872,1.0899745
NASA,B0005,105,1.208265,6.1586647,4.7819085,2.2453222,0.9069715,3.0319936,0.699652,2.9104378,0.8468611,3.2002478,5.5439434,2.6868768,2.9645197,2.5004451,3.4432783,1.1593919
NASA,B0005,106,1.0829875,5.658212,5.039771,2.0324934,0.80040574,2.5247881,0.6181608,2.3219519,0.7563754,2.5784178,2.926533,2.2187328,1.2264398,2.1919634,3.6809692,1.0259395
NASA,B0005,107,1.1134762,6.5501814,5.0421414,2.4692614,0.82885027,3.3308914,0.6232442,3.2096848,0.7764328,3.536673,6.19702,2.9673364,3.3453445,2.7529554,3.5454307,1.0683562
NASA,B0005,108,1.0177522,5.8688173,5.260897,2.197173,0.753978,2.687405,0.56635344,2.4908419,0.71323377,2.7465408,2.7206345,2.3786345,1.0500705,2.4104366,3.676227,0.9731936
NASA,B0005,109,1.175458,6.322667,4.856023,2.4780467,0.8807289,3.309281,0.6866449,3.1787941,0.82590234,3.4858289,5.89362,2.9504383,3.2171066,2.7570667,3.297715,1.1285241
NASA,B0005,110,1.1270548,6.315386,4.9035673,2.2938511,0.8360885,3.135141,0.6588893,3.0115461,0.7849483,3.3199859,6.001452,2.791391,3.3406954,2.5390093,3.3289175,1.075557
NASA,B0005,111,0.94483566,5.536845,5.1231813,2.1644883,0.6944339,2.529921,0.50293463,2.2914593,0.6567451,2.5290766,1.8824271,2.2324886,0.44225034,2.3396506,3.7746477,0.9027201
NASA,B0005,112,0.94519687,6.2333155,5.205282,2.3737245,0.6934921,3.0431113,0.50711024,2.871457,0.65460443,3.1604726,4.2731295,2.6914556,2.1439958,2.6092267,3.4943244,0.9012344
NASA,B0005,113,1.1358967,6.4041753,4.8842764,2.4880154,0.84183466,3.331699,0.66184807,3.2063327,0.7947605,3.5139654,5.8685565,2.9570146,3.1808753,2.77944,3.3374307,1.0871115
NASA,B0005,114,1.023832,5.7194257,4.9102244,2.098457,0.75941336,2.64677,0.5646545,2.4642296,0.7173201,2.717084,3.378336,2.3227308,1.4790918,2.281496,3.4491296,0.9831323
NASA,B0005,115,0.92338455,6.451155,4.9684186,2.559534,0.6669954,3.4029007,0.53603995,3.2768836,0.6268316,3.5848584,5.7771754,3.0179822,3.208921,2.842172,3.0623226,0.8644621
NASA,B0005,116,1.0040718,5.847254,4.9000125,2.2934542,0.74154055,2.8856049,0.5658374,2.6945655,0.6971902,2.9684954,3.8602328,2.5541337,1.7663033,2.4997857,3.368989,0.9563242
NASA,B0005,117,1.0541023,6.7009864,5.1186233,2.794488,0.78469276,3.6856298,0.5848168,3.5579028,0.73838747,3.8865674,6.077985,3.275673,3.327664,3.1280913,2.976932,1.0131106
NASA,B0005,118,1.0666366,5.573546,4.661926,2.1300652,0.78348833,2.7277048,0.62782055,2.5646327,0.7294887,2.811567,3.8008356,2.3953755,1.8389734,2.3180592,3.0348196,1.0063039
NASA,B0005,119,0.92322785,5.8747907,5.096318,2.3775573,0.6647781,2.9481122,0.53656006,2.7579353,0.6262818,3.0237641,3.2901306,2.595292,1.4623374,2.5998712,3.0174887,0.86130404
NASA,B0005,120,1.0858715,5.562014,4.885846,1.9084156,0.8089792,2.409749,0.647896,2.216706,0.7568805,2.4676178,3.0571527,2.1126966,1.2258406,2.0731483,3.5847583,1.0342447
NASA,B0005,121,1.1366575,6.079016,4.873223,2.2279012,0.8505906,2.968245,0.6647747,2.8347738,0.79794014,3.1149151,5.1696343,2.6389332,2.7866504,2.4687915,3.4906402,1.0899975
NASA,B0005,122,0.9420665,6.493622,4.984358,2.467114,0.6923981,3.3261862,0.5231955,3.2095535,0.65301657,3.5258684,6.083923,2.9551322,3.373216,2.7388458,3.1556618,0.8941346
NASA,B0005,123,0.9079326,5.9454017,5.2782273,2.2504807,0.656123,2.801698,0.4966398,2.5906267,0.6242176,2.8570306,3.1297913,2.4685457,1.3708298,2.4464834,3.3668287,0.86126155
NASA,B0005,124,0.9392828,6.3749323,4.9444447,2.4300492,0.6856178,3.2523582,0.5144493,3.1335833,0.64577174,3.4262273,5.7716346,2.8752978,3.163009,2.678634,3.19373,0.89087623
NASA,B0005,125,1.023397,6.5477233,5.1133394,2.7268085,0.7542656,3.5724227,0.5840996,3.4342012,0.71132064,3.7522986,5.5748158,3.1690574,3.0131662,3.0314178,2.9237607,0.97591186
NASA,B0005,126,0.99446183,6.0530357,5.0909276,2.528588,0.72661215,3.161513,0.55410695,2.96947,0.692037,3.2553225,3.697389,2.7855792,1.6560059,2.7901506,3.1062756,0.9486593
NASA,B0005,127,1.0108075,6.318621,4.9513545,2.5224905,0.74508613,3.3236718,0.57128125,3.1938524,0.70066035,3.4932556,5.5488305,2.9552398,3.0320432,2.7845023,3.1685474,0.96293867
NASA,B0005,128,0.9682934,6.56689,5.0927143,2.6488667,0.73213166,3.4867053,0.54027885,3.3502924,0.6860672,3.682478,5.674292,3.1148217,3.0103726,2.9656777,3.2926843,0.9337517
NASA,B0005,129,0.9606593,6.7032466,5.0266433,2.8130002,0.70897365,3.7169542,0.5074962,3.5857878,0.68256813,3.9342756,6.379255,3.312163,3.4538546,3.138416,3.2610343,0.93974096
NASA,B0005,130,0.9850115,6.40472,4.709879,2.639219,0.7234457,3.51812,0.568554,3.4009824,0.67938316,3.7163606,6.3750563,3.129958,3.5140872,2.9117172,3.0775278,0.93812144
NASA,B0005,131,1.1031748,6.326497,4.821027,2.550875,0.82251877,3.3905158,0.6450277,3.2643049,0.77129906,3.5687802,5.853783,3.0115936,3.2357213,2.8245432,3.0255537,1.0538893
NASA,B0005,132,1.0260638,6.7411017,5.1498246,2.875784,0.7612479,3.7502716,0.57868963,3.6160772,0.7159979,3.9549608,5.8119936,3.3447764,3.1350617,3.2217054,3.2109475,0.98412657
NASA,B0005,133,1.022753,5.691389,5.158378,2.3466318,0.7646196,2.765468,0.56569636,2.5263052,0.7206423,2.785846,2.0554066,2.4351175,0.53982437,2.5505962,3.5414548,0.98631775
NASA,B0005,134,0.8964155,6.651051,4.8204484,2.9175296,0.6527355,3.8276687,0.4865321,3.709461,0.6156689,4.0384126,6.2832985,3.4066143,3.380528,3.2574062,2.8623018,0.85013
