battery_id,cycle_idx,EIS_Re,EIS_Rct,EIS_Zmag_mean,eis_time_gap_hours
B0005,32,0.04646251600050638,0.06993774302336724,0.20607170056390003,0.5294444444444445
B0005,33,0.04772385451119983,0.06950417544214327,0.2060690607295631,0.5297222222222222
B0005,34,0.04694022963323793,0.069661211991841,0.20611772082053684,0.5297222222222222
B0005,35,0.04702798243208013,0.07112946749607083,0.20753547154426574,0.5297222222222222
B0005,36,0.047755380262671634,0.07167079612312527,0.20811245961818137,0.53
B0005,37,0.047022939446838434,0.06976696183555635,0.20649389187324527,0.53
B0005,38,0.046245370477528074,0.0719248993978976,0.20729482849181527,0.5297222222222222
B0005,39,0.04618610336751238,0.07193787056034481,0.20770584088431598,0.53
B0005,40,0.04773737014313117,0.0703395836124857,0.20792006230482837,0.53
B0005,41,0.04838334154876506,0.06973812701544792,0.2077385501958587,0.5302777777777777
B0005,42,0.048037510039299486,0.07012511424776673,0.2078583090140432,0.5302777777777777
B0005,43,0.04815104655957722,0.06772207819825936,0.20445047127230884,8.946388888888889
B0005,44,0.04815104655957722,0.06772207819825936,0.20445047127230884,0.9433333333333334
B0005,45,0.04754728174038817,0.07318009891168203,0.20937215239750095,0.5302777777777777
B0005,46,0.04764092098948851,0.07165247326552959,0.20893730203876085,0.5302777777777777
B0005,47,0.04842436953177311,0.07249983749010006,0.20950228632722054,0.5302777777777777
B0005,48,0.04893386185534073,0.06795990180113623,0.20616691583246205,0.9494444444444444
B0005,49,0.04943074564871873,0.0701407541984291,0.20914054423440276,0.5302777777777777
B0005,50,0.04974822543014387,0.07112993844977841,0.20908769736022945,0.5302777777777777
B0005,51,0.04988486594475391,0.07198302765125617,0.21021158755616112,0.5305555555555556
B0005,52,0.04921638093217895,0.07146374397937286,0.20974303729384602,0.5305555555555556
B0005,53,0.04994593893656341,0.07088704261645878,0.20953068072606254,0.5305555555555556
B0005,54,0.048969605147940264,0.07178168505217358,0.2100465940672698,0.5308333333333334
B0005,55,0.05022937602514056,0.0718319241428618,0.21053645935093548,0.5308333333333334
B0005,56,0.04971526662508074,0.07139027154395669,0.20897885383307346,0.5308333333333334
B0005,57,0.04913216601843565,0.0724518691988788,0.20932154454215354,0.5308333333333334
B0005,58,0.04920968322529824,0.07304025099509703,0.21006214963273986,0.5305555555555556
B0005,59,0.04950631616559385,0.07251082944035009,0.21044730527091374,0.5305555555555556
B0005,60,0.04865176277959679,0.07201762091170956,0.2098862488146859,0.5308333333333334
B0005,61,0.04916575568371288,0.07316993618002728,0.2102945361480777,0.5308333333333334
B0005,62,0.04923427342088277,0.07277120733743579,0.21094614096562822,0.5308333333333334
B0005,63,0.0505475864921389,0.07270866794574943,0.2114544501229989,0.5311111111111111
B0005,64,0.050118814742107526,0.07301041089661342,0.21105093526667199,0.9458333333333333
B0005,65,0.04913242687695094,0.0693303248319639,0.20738411899216402,0.9116666666666666
B0005,66,0.049792567319026114,0.07343650361620202,0.21131936868945342,0.5311111111111111
B0005,67,0.049865378066600005,0.0732133898164959,0.21110547158917625,0.5311111111111111
B0005,68,0.049811932785538866,0.07459618605206403,0.2111630362531068,0.5313888888888889
B0005,69,0.04850673488997184,0.07458309776342148,0.2114236485063634,0.5313888888888889
B0005,70,0.050023074203339506,0.0736638387977965,0.2116490066805469,0.5313888888888889
B0005,71,0.05020469043786587,0.07371885821597624,0.21157679103357288,0.5313888888888889
B0005,72,0.04975857340773159,0.07465617760875586,0.2123683931071223,0.5313888888888889
B0005,73,0.04968675503783295,0.07355425821939737,0.21221477216931628,0.5313888888888889
B0005,74,0.04995005707049774,0.0746229428074614,0.212296553796231,0.5313888888888889
B0005,75,0.050282564251258356,0.07360391142336822,0.2125095040681396,0.5313888888888889
B0005,76,0.04992007781904663,0.074642062777058,0.21247451333136194,0.5313888888888889
B0005,77,0.05007996435013632,0.07547710929281527,0.2132826906538187,1.7758333333333334
B0005,78,0.054692185026359336,0.07464599360022733,0.2146976403220896,0.8916666666666667
B0005,79,0.05487320211540928,0.07934403644117197,0.2194984497455659,0.5316666666666666
B0005,80,0.055240499862766274,0.08002359358228964,0.22020359679469603,0.5319444444444444
B0005,81,0.055080368328742545,0.08045008161921993,0.2204935089473179,0.5319444444444444
B0005,82,0.05484578494342528,0.08099527914390654,0.22114705935843534,0.5319444444444444
B0005,83,0.05808949268604193,0.07900611376190819,0.22229097190562833,0.5319444444444444
B0005,84,0.05639999430512618,0.08181491967012575,0.2219523587214045,0.5319444444444444
B0005,85,0.057159147914507935,0.08086696623694065,0.22262748898305385,0.5322222222222223
B0005,86,0.056998793862942924,0.08250100764416027,0.22267794023276077,0.5319444444444444
B0005,87,0.05791594677751306,0.08175057083151278,0.22282531249633689,0.5319444444444444
B0005,88,0.0585831887959693,0.08269416457353587,0.22312034213842238,0.5319444444444444
B0005,89,0.05684411239635824,0.082272625759776,0.22245664816501387,0.5319444444444444
B0005,90,0.05667203462955093,0.08291573296417665,0.2233915833619056,0.5325
B0005,91,0.057798377106990255,0.07518971733166918,0.2180947777787554,0.8816666666666667
B0005,92,0.05869361561103209,0.08099673983388944,0.22217135511445976,0.5325
B0005,93,0.05687355099054793,0.08079234772463807,0.2219919639025257,0.5325
B0005,94,0.058401226760293384,0.0816166339541188,0.222385569162635,0.5325
B0005,95,0.05713926164978321,0.08203042743610463,0.2228931588263483,0.5325
B0005,96,0.056846750542401,0.08430934905296765,0.22323201340655183,0.5325
B0005,97,0.05971458306876328,0.08128077873787101,0.22390369044065658,0.5325
B0005,98,0.057876489486257204,0.0827621596207595,0.22356739125636838,0.5325
B0005,99,0.057106052592570886,0.08389339159553517,0.22387272356642027,0.5327777777777778
B0005,100,0.05832440115222774,0.0823356083860003,0.22360948343633016,0.5327777777777778
B0005,101,0.05853988727737317,0.08259957408588693,0.2234089049419117,0.5327777777777778
B0005,102,0.057610002271573896,0.08361769407052744,0.22490891019793433,0.5327777777777778
B0005,103,0.05687744083786221,0.08453629957179691,0.2246263583348224,0.5327777777777778
B0005,104,0.058982855797460765,0.07840869791471827,0.2207215545139809,0.8647222222222222
B0005,105,0.06019789084807145,0.08377346645248043,0.22472345736803656,0.5327777777777778
B0005,106,0.05988352416265757,0.08361156763608181,0.22568136706356298,0.5330555555555555
B0005,107,0.058875120497055886,0.08370562422038381,0.22531451289889057,0.5330555555555555
B0005,108,0.05844518592952695,0.0843513765148262,0.22577918158109722,0.5330555555555555
B0005,109,0.06055121054997781,0.08328051476741821,0.22544651221814585,0.5330555555555555
B0005,110,0.05995025589217596,0.0831904359131708,0.22483747219532504,0.5333333333333333
B0005,111,0.05956501303684226,0.08487011380929321,0.22512655419090774,0.5333333333333333
B0005,112,0.059853349010250065,0.08473917663733575,0.22583880017548755,0.5333333333333333
B0005,113,0.05874548029308314,0.08711721350349075,0.2262705132334912,0.5333333333333333
B0005,114,0.06083767084489383,0.08490902777488013,0.22615985092818824,0.5336111111111111
B0005,115,0.05993762786815949,0.08479950183605617,0.22633930499969743,0.5333333333333333
B0005,116,0.05959588691816853,0.08518775171680287,0.22655888826590487,0.5333333333333333
B0005,117,0.058400743519397356,0.08632938236969102,0.22708297441336514,0.5333333333333333
B0005,118,0.06260506440345279,0.08502111899525971,0.22698311017821468,0.5336111111111111
B0005,119,0.06115195391732467,0.08485577620272611,0.2270248839557916,0.5336111111111111
B0005,120,0.06160738568225919,0.08020127504914304,0.22367918584904145,5.558888888888889
B0005,121,0.06160738568225919,0.08020127504914304,0.22367918584904145,0.8477777777777777
B0005,122,0.060986669920577066,0.08583976882422588,0.22843838103420713,0.5336111111111111
B0005,123,0.06100425704109886,0.08588436114872877,0.22772138787069784,0.5336111111111111
B0005,124,0.06232914782727364,0.08822161138920462,0.22984800246615844,0.5336111111111111
B0005,125,0.061502762788551504,0.0872699062901812,0.22965313128649098,0.5338888888888889
B0005,126,0.06141907994833745,0.08720378292525818,0.22937383540365688,0.5338888888888889
B0005,127,0.06121665145307191,0.0872819262712242,0.22874326240931195,0.5338888888888889
B0005,128,0.062704070176938,0.08679111809854424,0.22980712470839362,0.5338888888888889
B0005,129,0.06172613583587411,0.0883779260119075,0.2296745906880173,0.5338888888888889
B0005,130,0.06185223703499693,0.08697922184678317,0.22929884457260855,0.5338888888888889
B0005,131,0.06310358102659182,0.08852234569242505,0.2308122188204357,0.5347222222222222
B0005,132,0.06228746060457266,0.08923087570947913,0.23061011570035328,0.5347222222222222
B0005,133,0.06270549893166993,0.08838724457648714,0.2301192139446131,7.755833333333333
B0005,134,0.05609876336075707,0.0751803131352498,0.2157915797721683,5.112222222222222
B0005,135,0.05609876336075707,0.0751803131352498,0.2157915797721683,0.8305555555555556
B0005,136,0.053286381622558374,0.08156856568421471,0.21935089205633548,0.5341666666666667
B0005,137,0.05293147474045376,0.08275693411495888,0.2208383633107132,0.5344444444444445
B0005,138,0.05588929297745871,0.08226321054006082,0.22118672048201574,0.5344444444444445
B0005,139,0.05841778368115902,0.08029809490533976,0.22074258913403622,0.5344444444444445
B0005,140,0.056411433170262516,0.0819223123309917,0.22131614363924237,0.5341666666666667
B0005,141,0.05568015964086863,0.08177399086572994,0.22139871835549463,0.5344444444444445
B0005,142,0.056210257603528525,0.08328067168438782,0.22153344662171573,0.5347222222222222
B0005,143,0.05579452141186236,0.0829501208969064,0.22147038606908456,0.5347222222222222
B0005,144,0.057799714665998925,0.08190303229216056,0.22188457682509233,0.5344444444444445
B0005,145,0.05577529472858128,0.08294674118422612,0.2216966024479562,0.5347222222222222
B0005,146,0.056559391313402284,0.08237490117893426,0.22167198503385413,0.5347222222222222
B0005,147,0.05334424687864744,0.08448562230827522,0.22243428643987592,0.5347222222222222
B0005,148,0.056262478978249195,0.0830662312193171,0.22248059078422666,0.5347222222222222
B0005,149,0.05339424998746291,0.08335635527903888,0.22259635468887148,0.535
B0005,150,0.05854525235071128,0.08836885185980756,0.22683549300566916,0.535
B0005,151,0.05861499608457943,0.0815465143150512,0.22189210936847595,0.8236111111111111
B0005,152,0.06142385686894261,0.08496390395839584,0.22636803806485717,0.535
B0005,153,0.05952338030179974,0.08720833121299235,0.22693742792027116,0.535
B0005,154,0.05926159085880675,0.08777868669454861,0.22723058811572847,0.535
B0005,155,0.05952378458944331,0.08843007755224046,0.227168946239192,0.535
B0005,156,0.05967664811705819,0.08584374973711092,0.22690271881567292,0.535
B0005,157,0.05975988463048883,0.08662483639594361,0.22652666652106804,0.535
B0005,158,0.05950259165745283,0.08636882918668189,0.22655619133977326,0.535
B0005,159,0.05955598055289399,0.08821831541627395,0.22774500137999423,0.5352777777777777
B0005,160,0.05949136479118529,0.08873029794077426,0.22768734563945836,0.5352777777777777
B0005,161,0.06052114924707915,0.08753623977970666,0.22762495433433147,0.5361111111111111
B0005,162,0.05982677899726283,0.08853801860235527,0.22797320063013693,0.5361111111111111
B0005,163,0.057944393691446945,0.08890519876854222,0.22727990497284697,0.5361111111111111
B0005,164,0.06175931225184275,0.0847212726764891,0.22811377813621977,0.5361111111111111
B0005,165,0.05898908039586478,0.08573621892771217,0.2275275455667641,0.5361111111111111
B0005,166,0.05763029720163586,0.08742389347930328,0.2275124638983589,0.5361111111111111
B0005,167,0.05003573195803179,0.07479234613687553,0.21131004176739307,5.6963888888888885
B0005,168,0.05003573195803179,0.07479234613687553,0.21131004176739307,0.8127777777777778
B0006,1,0.06123359021000344,0.0785415394665875,0.19084076848849163,389.49666666666667
B0006,2,0.06123359021000344,0.0785415394665875,0.19084076848849163,385.1947222222222
B0006,3,0.06123359021000344,0.0785415394665875,0.19084076848849163,380.9063888888889
B0006,4,0.06123359021000344,0.0785415394665875,0.19084076848849163,376.6477777777778
B0006,5,0.06123359021000344,0.0785415394665875,0.19084076848849163,372.3677777777778
B0006,6,0.06123359021000344,0.0785415394665875,0.19084076848849163,368.0052777777778
B0006,7,0.06123359021000344,0.0785415394665875,0.19084076848849163,363.63694444444445
B0006,8,0.06123359021000344,0.0785415394665875,0.19084076848849163,359.45416666666665
B0006,9,0.06123359021000344,0.0785415394665875,0.19084076848849163,355.2872222222222
B0006,10,0.06123359021000344,0.0785415394665875,0.19084076848849163,351.1225
B0006,11,0.06123359021000344,0.0785415394665875,0.19084076848849163,346.96944444444443
B0006,12,0.06123359021000344,0.0785415394665875,0.19084076848849163,338.9838888888889
B0006,13,0.06123359021000344,0.0785415394665875,0.19084076848849163,334.8930555555556
B0006,14,0.06123359021000344,0.0785415394665875,0.19084076848849163,330.58416666666665
B0006,15,0.06123359021000344,0.0785415394665875,0.19084076848849163,326.5077777777778
B0006,16,0.06123359021000344,0.0785415394665875,0.19084076848849163,322.41583333333335
B0006,17,0.06123359021000344,0.0785415394665875,0.19084076848849163,318.3466666666667
B0006,18,0.06123359021000344,0.0785415394665875,0.19084076848849163,314.2677777777778
B0006,19,0.06123359021000344,0.0785415394665875,0.19084076848849163,310.1483333333333
B0006,20,0.06123359021000344,0.0785415394665875,0.19084076848849163,0.24722222222222223
B0006,21,0.06062991544979002,0.07802409378290423,0.18776225704423855,0.245
B0006,22,0.0608598716542857,0.07840240203025303,0.1844623487324668,0.245
B0006,23,0.06006450818180178,0.07807093382204865,0.1847668560618844,0.245
B0006,24,0.05913130853407464,0.07795570757873038,0.18600192615052433,0.245
B0006,25,0.06059698754511872,0.07938182566133384,0.185674261240904,0.245
B0006,26,0.0604355089729667,0.07949409294266127,0.1933030683838691,0.245
B0006,27,0.0598822703747387,0.07871218357298479,0.18519245784411806,0.245
B0006,28,0.06058721482266893,0.07989533922911993,0.1869842615377275,0.2452777777777778
B0006,29,0.06090836519034555,0.0797490751361702,0.19579668464963665,0.245
B0006,30,0.060369152473069135,0.08014506815871338,0.1903727044918495,0.2452777777777778
B0006,31,0.06356536156604609,0.08150834385680611,0.192133995852693,0.9872222222222222
B0006,32,0.06232003183337441,0.08021169162372531,0.1912010401198778,0.5294444444444445
B0006,33,0.06189122330035962,0.08120805787615462,0.19145988429617092,0.5297222222222222
B0006,34,0.06171642129064926,0.08150165216580176,0.19215055941728465,0.5297222222222222
B0006,35,0.06199878481176484,0.08138761044036787,0.1922860692695388,0.5297222222222222
B0006,36,0.06250406054880163,0.08169124692338582,0.19261360023978658,0.53
B0006,37,0.06201388686472383,0.08131610081343171,0.19188446036734394,0.53
B0006,38,0.06183019217410585,0.08120435160553863,0.19166264157464563,0.5297222222222222
B0006,39,0.06282694657880761,0.08347157844651079,0.19467055855422077,0.53
B0006,40,0.06349817571333986,0.08385488671663242,0.19490954535022106,0.53
B0006,41,0.060945139936148515,0.082015904986437,0.19304431995472796,0.5302777777777777
B0006,42,0.0639175801612165,0.08216571708748939,0.19493449575414665,0.5302777777777777
B0006,43,0.06368589032225634,0.08410980261203092,0.19457800645001788,8.946388888888889
B0006,44,0.06368589032225634,0.08410980261203092,0.19457800645001788,0.9433333333333334
B0006,45,0.06203106446308808,0.08319177703888532,0.193548696349198,0.5302777777777777
B0006,46,0.06250649038034015,0.08426848073493345,0.19456430049201737,0.5302777777777777
B0006,47,0.06261533272747599,0.0839721783477321,0.19465696150329323,0.5302777777777777
B0006,48,0.0659851482712769,0.08205908433058269,0.1944407402243081,0.9494444444444444
B0006,49,0.0645724621588098,0.08034229300933068,0.19304604845318205,0.5302777777777777
B0006,50,0.06368615846693702,0.08236363977175419,0.1940268765335698,0.5302777777777777
B0006,51,0.06291209789909709,0.08214102281998399,0.19379198111672666,0.5305555555555556
B0006,52,0.06366741172107057,0.08296956725555057,0.19418506679881678,0.5305555555555556
B0006,53,0.06454586928056331,0.08390558187210605,0.19528040739268474,0.5305555555555556
B0006,54,0.06441730776729335,0.08332080296168762,0.19560718383083964,0.5308333333333334
B0006,55,0.06517362934686399,0.08478155339352322,0.19761910190459678,0.5308333333333334
B0006,56,0.06359515956336817,0.08418492196132377,0.1956323098323857,0.5308333333333334
B0006,57,0.06528547500729169,0.08605041403439097,0.19781903670320425,0.5308333333333334
B0006,58,0.06653396257005847,0.08674821993371198,0.1989215049120329,0.5305555555555556
B0006,59,0.06634112534272091,0.08720558299891104,0.19977134782434428,0.5305555555555556
B0006,60,0.06590996191117977,0.08712834097374948,0.19990218767994983,0.5308333333333334
B0006,61,0.06605623626692969,0.08756285633165226,0.2001946532974853,0.5308333333333334
B0006,62,0.06590274256382748,0.08820859113319164,0.2004434815470705,0.5308333333333334
B0006,63,0.06791172070092616,0.08831509615303365,0.20183859567684315,0.5311111111111111
B0006,64,0.06674377333784236,0.08857968181390717,0.20107174393662264,0.9458333333333333
B0006,65,0.06787371479427354,0.08934891169767059,0.20171203973559737,0.9116666666666666
B0006,66,0.06641297510611752,0.0895032370200492,0.202039523237046,0.5311111111111111
B0006,67,0.06686868471567307,0.08981021390663306,0.2021277846201369,0.5311111111111111
B0006,68,0.0675638979208385,0.09093282660720825,0.20390556972721027,0.5313888888888889
B0006,69,0.06767916633501396,0.09097518732194294,0.20392071846635682,0.5313888888888889
B0006,70,0.0679726933427561,0.09232410955240872,0.20485897970157496,0.5313888888888889
B0006,71,0.06833354741887734,0.09201668954083403,0.20462440393477652,0.5313888888888889
B0006,72,0.06885136093381199,0.0925822548520223,0.20545781190523424,0.5313888888888889
B0006,73,0.06906646906873301,0.0934909607320899,0.2063866166640208,0.5313888888888889
B0006,74,0.06870914709601504,0.09387730518518865,0.20670642336666759,0.5313888888888889
B0006,75,0.06952595566680789,0.09418623001298362,0.20650515471630423,0.5313888888888889
B0006,76,0.06825231466048369,0.09343980119280403,0.20601767876828428,0.5313888888888889
B0006,77,0.06960330384223117,0.09561343002331575,0.20855718387973987,1.7758333333333334
B0006,78,0.07057714520177544,0.0924269028093456,0.20588029886222334,0.8916666666666667
B0006,79,0.06944383967261045,0.09508674404018921,0.2076731567960871,0.5316666666666666
B0006,80,0.0692409257238966,0.09541147475162996,0.2075855167222502,0.5319444444444444
B0006,81,0.07018023704211739,0.09580053634249773,0.20854370674707876,0.5319444444444444
B0006,82,0.07032112501568692,0.09530176637205882,0.20874414663509278,0.5319444444444444
B0006,83,0.06930780981897802,0.09454813120638911,0.20782634215790238,0.5319444444444444
B0006,84,0.07066012489753228,0.09558033908197718,0.20940466092735396,0.5319444444444444
B0006,85,0.07048796563268331,0.09637484690828765,0.20939390585055873,0.5322222222222223
B0006,86,0.071253157527167,0.09693308592499948,0.21070829142271252,0.5319444444444444
B0006,87,0.07290881656804299,0.0968587759009549,0.21147332114006576,0.5319444444444444
B0006,88,0.0725103674563298,0.09660159139822988,0.21095609002616864,0.5319444444444444
B0006,89,0.07088794010729621,0.09740741420439394,0.21018536262241616,0.5319444444444444
B0006,90,0.07141473238066469,0.09614920599785416,0.2097527626167619,0.5325
B0006,91,0.07083150479026026,0.09066604075689752,0.20532101725232546,0.8816666666666667
B0006,92,0.07030413873328058,0.0930529362512398,0.2068859649905251,0.5325
B0006,93,0.07156671814928477,0.09367023927457886,0.20836155228309639,0.5325
B0006,94,0.07235057565104601,0.09440345976365576,0.20880489124768722,0.5325
B0006,95,0.07033788263426383,0.09507092273616935,0.20829600770903586,0.5325
B0006,96,0.07148316063857231,0.09546831610525248,0.20960236113452438,0.5325
B0006,97,0.07177878179971342,0.09678915937102545,0.21078236391898286,0.5325
B0006,98,0.07217659052012376,0.09731548106056298,0.21111117920899458,0.5325
B0006,99,0.07275773932145782,0.09742370041141407,0.21139668318096327,0.5327777777777778
B0006,100,0.07161196696477634,0.09618267512171286,0.20973243605603561,0.5327777777777778
B0006,101,0.07236285655797875,0.09800608224040097,0.2122065762917942,0.5327777777777778
B0006,102,0.07217187946582546,0.09754420653220938,0.21111547546356427,0.5327777777777778
B0006,103,0.07327514105662862,0.09816756377374604,0.21260369359813222,0.5327777777777778
B0006,104,0.07279898453381024,0.0935192293551594,0.20870554559927249,0.8647222222222222
B0006,105,0.0737422116355231,0.09682011701371697,0.21183786569139088,0.5327777777777778
B0006,106,0.07351181896001253,0.09784840606777727,0.21251705066104695,0.5330555555555555
B0006,107,0.07363095072187217,0.09872074778143794,0.21304348701116926,0.5330555555555555
B0006,108,0.07483720295528123,0.09855595497783809,0.21359976037488262,0.5330555555555555
B0006,109,0.07422880685868813,0.09794583413307753,0.2127903424691151,0.5330555555555555
B0006,110,0.07359262883289279,0.09794263420249376,0.21275722053393142,0.5333333333333333
B0006,111,0.07428961541366103,0.09782803971993742,0.21323582162344565,0.5333333333333333
B0006,112,0.07436247289279864,0.100297485432866,0.21451930651297882,0.5333333333333333
B0006,113,0.07308819155500623,0.10028552688952369,0.2146373164018207,0.5333333333333333
B0006,114,0.07390565956199621,0.10034826354300655,0.2141498296113131,0.5336111111111111
B0006,115,0.07406486350284623,0.09903658397481056,0.21358489328338437,0.5333333333333333
B0006,116,0.07434066648007011,0.10067908230747398,0.21459543597448402,0.5333333333333333
B0006,117,0.0749835856113319,0.1003809603504959,0.21459125320874742,0.5333333333333333
B0006,118,0.07363422580248341,0.10034341350119641,0.21422182356494077,0.5336111111111111
B0006,119,0.07495654638579109,0.0986748779007716,0.21452769183877715,0.5336111111111111
B0006,120,0.07456415358800406,0.09465513038241297,0.21036985965159846,5.558888888888889
B0006,121,0.07456415358800406,0.09465513038241297,0.21036985965159846,0.8477777777777777
B0006,122,0.07592804413673004,0.10032970664387303,0.21586784496209752,0.5336111111111111
B0006,123,0.07550871785129283,0.10116073256897913,0.2159239577261887,0.5336111111111111
B0006,124,0.07460959963253604,0.10145892418195081,0.21520087502068264,0.5336111111111111
B0006,125,0.07487960335651152,0.10060335245891304,0.21539506111757842,0.5338888888888889
B0006,126,0.07528060880004324,0.10254518763662164,0.21577680944366215,0.5338888888888889
B0006,127,0.07499556374166019,0.10138737916427212,0.21577850702152537,0.5338888888888889
B0006,128,0.07635857115497807,0.1014317733775896,0.21650991633736405,0.5338888888888889
B0006,129,0.07477686532784665,0.10280887562042597,0.21570781591591856,0.5338888888888889
B0006,130,0.07601129120974016,0.10207495349364025,0.21670607564579994,0.5338888888888889
B0006,131,0.07632337493459862,0.1024320211016061,0.21692727617337107,0.5347222222222222
B0006,132,0.0749954456773232,0.10259630569279,0.21583641630810413,0.5347222222222222
B0006,133,0.07655910700249269,0.10301800475787612,0.21748390104173473,7.755833333333333
B0006,134,0.07348534244575625,0.09721507881558597,0.21092441276454213,5.112222222222222
B0006,135,0.07348534244575625,0.09721507881558597,0.21092441276454213,0.8305555555555556
B0006,136,0.07627816468715698,0.10209285250394709,0.21684417363261033,0.5341666666666667
B0006,137,0.07628105077777647,0.10123049924820199,0.2158981620332927,0.5344444444444445
B0006,138,0.07559149558239868,0.10170048160813132,0.21604444648328713,0.5344444444444445
B0006,139,0.07436926956755013,0.10195116957544287,0.21635751196583985,0.5344444444444445
B0006,140,0.07554946383264172,0.1033905552179119,0.21668278468776478,0.5341666666666667
B0006,141,0.07543780913259987,0.10190222500615645,0.2158969835536871,0.5344444444444445
B0006,142,0.0752830478385875,0.10212799871439257,0.21706151186350675,0.5347222222222222
B0006,143,0.07504265846305132,0.10234809729911541,0.21595703761115526,0.5347222222222222
B0006,144,0.07493083270026814,0.10316530446995302,0.21535163389832088,0.5344444444444445
B0006,145,0.07555918138378297,0.10171557782292613,0.2157771855265478,0.5347222222222222
B0006,146,0.07529135855581007,0.10399050592213124,0.216698564488632,0.5347222222222222
B0006,147,0.07695888745317593,0.10278141799912464,0.21755658578340217,0.5347222222222222
B0006,148,0.07582454225155175,0.10410637069985224,0.21704508700933212,0.5347222222222222
B0006,149,0.07591191584477391,0.10494385154400138,0.2189482678947022,0.535
B0006,150,0.07629297155319334,0.10647126315333194,0.21839301966452848,0.535
B0006,151,0.07429801976099379,0.09727249699620968,0.21136056620941526,0.8236111111111111
B0006,152,0.0752876188558989,0.10131281846755223,0.2151534879147203,0.535
B0006,153,0.07525091465096566,0.10263114150619053,0.2158301861844234,0.535
B0006,154,0.07579555842218386,0.10337622430701954,0.2170640945685812,0.535
B0006,155,0.07634314633390711,0.10459379391771405,0.21841328791581457,0.535
B0006,156,0.07548574752727838,0.10415670198896312,0.2173908826782663,0.535
B0006,157,0.075678173941146,0.10498941605859084,0.21775220262670117,0.535
B0006,158,0.07639730618221811,0.10625558495145841,0.21841576088351902,0.535
B0006,159,0.07554089552390525,0.10325199429925233,0.21734827182538166,0.5352777777777777
B0006,160,0.07758555911246837,0.10473113760753461,0.2190763299506798,0.5352777777777777
B0006,161,0.07914099539982122,0.10410597469599145,0.21984063273549773,0.5361111111111111
B0006,162,0.07703480377026387,0.1043025357256912,0.21769925579954985,0.5361111111111111
B0006,163,0.07558657312230183,0.10545022867710716,0.21787182730522495,0.5361111111111111
B0006,164,0.07680024027253078,0.10505838895245793,0.2186095117938144,0.5361111111111111
B0006,165,0.07773379473968531,0.1055258410926404,0.2184103809298437,0.5361111111111111
B0006,166,0.07649758460967311,0.10668360253694291,0.2192459601730079,0.5361111111111111
B0006,167,0.07358936787982846,0.09999474026181411,0.21263656657743635,5.6963888888888885
B0006,168,0.07358936787982846,0.09999474026181411,0.21263656657743635,0.8127777777777778
B0007,1,0.03816813609946085,0.06158094574229446,0.18589277550863706,389.49666666666667
B0007,2,0.03816813609946085,0.06158094574229446,0.18589277550863706,385.1947222222222
B0007,3,0.03816813609946085,0.06158094574229446,0.18589277550863706,380.9063888888889
