dataset,battery_id,cycle_idx,fusion_0,fusion_1,fusion_2,fusion_3,fusion_4,fusion_5,fusion_6,fusion_7,fusion_8,fusion_9,fusion_10,fusion_11,fusion_12,fusion_13,fusion_14,fusion_15
NASA,B0005,25,0.47205412,1.6400319,2.913401,0.6535306,0.42436996,0.418378,0.42590854,1.985052,2.3104732,0.31651136,1.7850266,2.6868322,0.478181,2.2120714,1.3711816,2.663106
NASA,B0005,26,0.53988266,1.6180933,2.862439,0.38095474,0.4015108,0.31870252,0.38620582,1.961175,2.5791445,0.19204888,1.6027216,2.7301931,0.46014133,2.1800406,1.5512488,3.0224128
NASA,B0005,27,0.55645174,1.7036612,3.286538,0.4801535,0.47430938,0.37991974,0.47391677,2.1796885,2.4508297,0.21325968,1.9798844,2.9135876,0.5081503,2.4535654,1.4636497,2.8715148
NASA,B0005,28,0.45414525,1.6331973,2.8578086,0.7244551,0.43913117,0.4467607,0.43967116,1.9523811,2.2773168,0.3675649,1.2557261,2.6228201,0.49275386,2.1599665,1.3585639,2.5853677
NASA,B0005,29,0.508913,1.6626611,2.8035188,0.5101954,0.38848042,0.3978498,0.3792805,1.9612024,2.501687,0.26405925,1.2073486,2.6965015,0.4412176,2.1681337,1.49821,2.93015
NASA,B0005,30,0.52897155,1.7244525,3.224898,0.6089995,0.46659854,0.43776074,0.46222678,2.1536329,2.4085813,0.30277988,0.72414285,2.8713496,0.49539077,2.4007392,1.4501914,2.7983072
NASA,B0005,31,0.4695127,1.6348627,2.8358037,0.46797675,0.37571147,0.3637045,0.36991334,1.9691395,2.5144026,0.19175494,1.9047959,2.7187417,0.41296327,2.1890287,1.5001858,2.9314826
NASA,B0005,32,0.47278392,1.6986413,2.8449616,0.62773156,0.37022254,0.42623842,0.36655274,1.9853466,2.4755955,0.23866236,0.93293726,2.7335358,0.41152346,2.1941864,1.4868915,2.8666577
NASA,B0005,33,0.45361495,1.5840802,2.698062,0.41777137,0.34002164,0.316423,0.33660248,1.8851532,2.5275452,0.1481795,1.660262,2.6422315,0.389069,2.0977857,1.5137562,2.9563084
NASA,B0005,34,0.53867245,1.5957799,2.7880623,0.38740498,0.40161252,0.2954134,0.4044614,1.9021628,2.6764283,0.2199665,1.7694914,2.6796486,0.45881736,2.1371818,1.6005713,3.0797224
NASA,B0005,35,0.4546464,1.5841107,2.6494384,0.5008235,0.35784936,0.33974364,0.35890418,1.8507861,2.502465,0.26603627,1.281355,2.5843623,0.41740072,2.0402367,1.5070908,2.879932
NASA,B0005,36,0.4503946,1.612042,2.694042,0.5098886,0.32872775,0.3484129,0.32965547,1.8892105,2.5033355,0.2356477,1.6046191,2.6160383,0.3811226,2.0837102,1.5018682,2.9283075
NASA,B0005,37,0.44713038,1.6919295,2.7818744,0.5986794,0.32811326,0.43004936,0.32101527,1.9504164,2.473227,0.2872031,1.8470442,2.6687894,0.38283435,2.1420429,1.4803089,2.8768177
NASA,B0005,38,0.5346976,1.6725245,2.8352501,0.5165082,0.40061873,0.4021639,0.40093446,1.9621971,2.5695434,0.23437726,1.7687808,2.7145607,0.45292127,2.17772,1.5465006,2.9936872
NASA,B0005,39,0.5158689,1.6168994,2.6604998,0.44555488,0.37681702,0.32079956,0.37255523,1.867623,2.628381,0.14306238,1.5566673,2.6605515,0.4323362,2.0826697,1.5730886,3.0673225
NASA,B0005,40,0.5278668,1.6757997,2.8298845,0.59514666,0.40180013,0.43832502,0.40687585,1.9605739,2.496439,0.29882145,0.60354185,2.681136,0.45619667,2.1700253,1.5151744,2.880773
NASA,B0005,41,0.4515741,1.6718286,2.7064178,0.5873003,0.33123657,0.4150614,0.3279736,1.9197911,2.4625158,0.25524777,1.3557754,2.6587477,0.38772547,2.1108088,1.4784244,2.8507922
NASA,B0005,42,0.45197758,1.7155211,2.8374178,0.6655072,0.3355743,0.46784645,0.32830706,1.9711004,2.4014308,0.29091704,1.8393178,2.6817985,0.39096612,2.1712022,1.4389472,2.7752638
NASA,B0005,43,0.6182047,1.8316458,3.2538319,0.50958544,0.45345038,0.47890317,0.4529645,2.198824,2.6380703,0.23173413,1.6373198,2.9730008,0.4892654,2.4487119,1.5984373,3.0751126
NASA,B0005,44,0.54713213,1.7688713,2.9708984,0.6752655,0.40468335,0.53146195,0.4053783,2.0527046,2.387988,0.2751183,1.7800109,2.7505922,0.46476203,2.2579398,1.4485391,2.7867334
NASA,B0005,45,0.53228974,1.792503,2.9839327,0.74916124,0.38912022,0.5502002,0.3873172,2.0672877,2.3692684,0.31148773,1.8714743,2.7454543,0.44868794,2.2627478,1.4336734,2.7654006
NASA,B0005,46,0.5554497,1.7964549,2.9055014,0.6788082,0.39497957,0.5363882,0.3879754,2.054338,2.4502769,0.23167305,1.7953312,2.7664971,0.46309194,2.2481494,1.4829779,2.861375
NASA,B0005,47,0.55846226,1.7977742,2.9139872,0.70601606,0.39674062,0.55232924,0.3943808,2.0545063,2.418495,0.2701409,0.8308933,2.7479906,0.46216962,2.2465143,1.4663451,2.8274982
NASA,B0005,48,0.48672456,1.7541308,3.0121741,0.73583543,0.38227165,0.49689358,0.3882677,2.0536578,2.3937063,0.33185267,1.8461969,2.783952,0.42589363,2.2739327,1.4400128,2.773208
NASA,B0005,49,0.4863539,1.6700714,2.8700097,0.4814296,0.35117233,0.40031472,0.34834802,1.9708991,2.5240922,0.24441065,1.8056445,2.7199073,0.41829628,2.186613,1.5064963,2.9724767
NASA,B0005,50,0.46630982,1.7477058,2.8857317,0.59452033,0.33773154,0.4562847,0.33340928,2.0266938,2.5062125,0.26577222,0.8657827,2.783084,0.39268154,2.238585,1.5102428,2.889341
NASA,B0005,51,0.47515786,1.6069908,2.6269064,0.5135876,0.34925914,0.38772142,0.34759086,1.859616,2.399337,0.17088531,1.8139066,2.5874195,0.40933406,2.0581617,1.4416909,2.8715813
NASA,B0005,52,0.53384185,1.7357247,2.9007745,0.6090775,0.3821804,0.47691292,0.3792906,2.0207152,2.4555378,0.2767803,1.7969135,2.7368603,0.4448204,2.2200956,1.4829196,2.8431883
NASA,B0005,53,0.4803217,1.6800263,2.7517438,0.659169,0.35542282,0.47751245,0.34920663,1.933234,2.357718,0.272498,1.9038823,2.619978,0.4198711,2.1226246,1.424467,2.7592337
NASA,B0005,54,0.47219527,1.7878752,2.8992167,0.7438786,0.3501757,0.57778394,0.34662747,2.0532987,2.2969778,0.31832242,1.8808724,2.7157397,0.4115702,2.2373786,1.3886486,2.6970947
NASA,B0005,55,0.5510793,1.7671338,2.9381363,0.7660202,0.40116653,0.5520937,0.40142304,2.041478,2.3437111,0.3281629,1.6084818,2.7016582,0.463979,2.2256606,1.4270912,2.7286258
NASA,B0005,56,0.54915464,1.7192469,2.7604563,0.60080934,0.38971958,0.44790292,0.38639113,1.9557581,2.3513906,0.13569741,1.3428212,2.6893275,0.4544502,2.1487508,1.4160637,2.8172224
NASA,B0005,57,0.55749536,1.7715902,2.8295498,0.6925673,0.40083954,0.52142835,0.39256278,2.008469,2.3086014,0.1589718,1.8328725,2.7074695,0.46677342,2.1951075,1.399115,2.7026556
NASA,B0005,58,0.5519997,1.8984268,3.0604463,0.8528692,0.39414546,0.6431401,0.38881814,2.1532145,2.1880152,0.29508778,1.3583958,2.799623,0.4630729,2.3301492,1.3186206,2.6200042
NASA,B0005,59,0.54749787,1.8410106,2.9669929,0.71429706,0.38542733,0.55093217,0.38162166,2.0964336,2.3895385,0.23384342,1.9209307,2.8083434,0.45103592,2.291435,1.4426821,2.82455
NASA,B0005,60,0.55704194,1.722615,2.8481104,0.612145,0.3983077,0.49969265,0.3940641,1.9876219,2.4006617,0.26822647,1.8693557,2.675073,0.464151,2.1822586,1.4498733,2.822758
NASA,B0005,61,0.5565632,1.8860093,3.1657648,0.7904526,0.3952302,0.59490347,0.39295194,2.183436,2.3175929,0.3398959,1.9869232,2.8795056,0.45410907,2.3869374,1.4121746,2.707594
NASA,B0005,62,0.5112343,1.9917009,3.202489,0.8542191,0.36044136,0.6768357,0.34968698,2.2608216,2.2687466,0.23267336,1.8776994,2.952948,0.42286426,2.4475646,1.3675402,2.693463
NASA,B0005,63,0.5618616,1.7877313,2.977428,0.7051294,0.39993763,0.52462095,0.39990032,2.0688848,2.285173,0.2137845,1.9523398,2.7437527,0.4615389,2.2554657,1.3874353,2.6837313
NASA,B0005,64,0.54813075,1.9534357,3.2133033,0.72771484,0.38478738,0.56433123,0.37724355,2.2383132,2.2963085,0.2081401,0.86581457,2.9752038,0.4438917,2.4387777,1.3797333,2.76799
NASA,B0005,65,0.53329843,1.7977661,2.959578,0.60432214,0.3743102,0.44815257,0.3695042,2.06603,2.4498844,0.1838818,1.9817531,2.823093,0.434461,2.2660797,1.4623125,2.8902283
NASA,B0005,66,0.5592649,1.8441464,3.01242,0.79159796,0.39644504,0.6112454,0.38559952,2.1051536,2.3690915,0.29212865,0.9567592,2.7970545,0.46517593,2.3078375,1.4435623,2.7905984
NASA,B0005,67,0.52672285,1.9225415,3.1245224,0.7662215,0.36973977,0.58862686,0.36194873,2.1915998,2.4040709,0.2369953,2.0517757,2.9178607,0.4321468,2.3892167,1.4552026,2.8085237
NASA,B0005,68,0.5291987,1.855798,3.0590508,0.7294636,0.37349358,0.5418672,0.36748737,2.1293724,2.3547208,0.23506439,1.8973057,2.8308353,0.43084517,2.3163362,1.4218533,2.7821207
NASA,B0005,69,0.5123437,2.0081074,3.2675588,0.8570906,0.36014065,0.6723249,0.35722843,2.2935615,2.2708817,0.26544785,1.8270863,2.9929316,0.4193174,2.4820108,1.3847449,2.6849453
NASA,B0005,70,0.5263953,1.9718281,3.2722049,0.8492827,0.37167585,0.68328965,0.36827308,2.2685614,2.2747762,0.3383731,1.0352355,2.9486408,0.43159866,2.463923,1.3933587,2.709859
NASA,B0005,71,0.52660567,2.0407476,3.3519356,0.92447364,0.37249944,0.7310949,0.3688285,2.333588,2.0917926,0.32525077,0.81077975,2.9696643,0.43187654,2.5091248,1.2740318,2.510936
NASA,B0005,72,0.48517323,2.1584895,3.4914613,1.0757293,0.34733188,0.849168,0.3328202,2.4611676,2.1540911,0.43307954,1.5755583,3.088366,0.40991578,2.6476746,1.3006433,2.5839891
NASA,B0005,73,0.52036405,1.8984885,3.1154163,0.70303833,0.3673365,0.5496411,0.35686645,2.1729367,2.274012,0.21826799,1.8504143,2.8930914,0.43016815,2.363234,1.3781127,2.70095
NASA,B0005,74,0.5236053,2.0280814,3.3626363,0.94298387,0.36822343,0.7363799,0.36120614,2.3273783,2.1504445,0.35045803,1.3463297,2.956486,0.43033338,2.504362,1.3052316,2.5536687
NASA,B0005,75,0.48134318,2.1533823,3.530987,1.0498204,0.33977455,0.80871093,0.32593286,2.4533744,2.0196264,0.34886712,2.0902548,3.0907946,0.40312085,2.6335187,1.2211523,2.4380589
NASA,B0005,76,0.5009908,2.1161199,3.4559896,1.0092281,0.3506824,0.77885747,0.3459184,2.4243395,1.9203274,0.25762758,1.6195141,3.045738,0.40768772,2.6030915,1.1669722,2.3352501
NASA,B0005,77,0.5080804,1.8883847,3.0736315,0.7435774,0.36202237,0.58964825,0.34774598,2.1527514,2.4045637,0.25142625,1.9461489,2.8667638,0.42771995,2.3438222,1.4567995,2.7895627
NASA,B0005,78,0.49700332,1.9823105,3.1937284,0.82522374,0.35273987,0.6371804,0.34018284,2.258932,2.3586905,0.26344407,0.7286045,2.9687853,0.414317,2.4499369,1.4325088,2.7856057
NASA,B0005,79,0.48432404,2.3625295,3.8105195,1.3080063,0.34125262,1.0190523,0.32910863,2.684178,1.8595767,0.45320004,1.9184129,3.2603333,0.40481892,2.864853,1.1386431,2.286989
NASA,B0005,80,0.4681613,2.2831933,3.7205503,1.165479,0.3316418,0.9355826,0.3205415,2.6074119,2.115733,0.47635558,2.079828,3.2279174,0.39249116,2.7930472,1.2928108,2.5194793
NASA,B0005,81,0.47906375,2.226654,3.6070924,1.1408712,0.3382196,0.88049746,0.32647267,2.533616,1.8693442,0.3715902,1.9244492,3.1396558,0.4036907,2.7119198,1.1295944,2.3191562
NASA,B0005,82,0.49636728,2.0208275,3.3254917,0.8249623,0.34955657,0.6388265,0.3416003,2.3131006,2.0965188,0.29992652,2.0089567,2.9977932,0.40862548,2.5030503,1.2617058,2.5564096
NASA,B0005,83,0.483276,2.1817803,3.5124753,1.0865653,0.34549156,0.8412601,0.32986295,2.470836,1.9587257,0.3607518,0.5968105,3.0903711,0.41035622,2.6465585,1.1811922,2.4008586
NASA,B0005,84,0.48928443,2.2240534,3.6179035,1.2074262,0.34516305,0.9145499,0.3387472,2.5264535,1.7838451,0.35660926,2.015788,3.0960243,0.4056995,2.6947749,1.0905774,2.1516676
NASA,B0005,85,0.47676948,2.1384006,3.517478,1.0010647,0.33797538,0.76790166,0.32472777,2.4506376,1.7747757,0.27178308,2.1060157,3.0700305,0.40332314,2.6317008,1.0726651,2.2177036
NASA,B0005,86,0.45356503,2.1034858,3.420482,0.9542507,0.32784855,0.7248042,0.3082798,2.3944392,2.0389864,0.22854826,1.6924576,3.0574028,0.39223033,2.569426,1.235361,2.4800327
NASA,B0005,87,0.5010326,2.0128634,3.291301,0.9019562,0.354929,0.6759331,0.34281215,2.3043227,1.8116406,0.20270362,0.8467907,2.930569,0.4215618,2.473977,1.0914928,2.2999294
NASA,B0005,88,0.44533598,2.3875954,3.9267347,1.3464946,0.31860366,1.0724156,0.3004547,2.7304506,1.938826,0.5838016,2.0746605,3.2748423,0.3828639,2.906925,1.1786717,2.3432572
NASA,B0005,89,0.43335822,2.376223,3.8394403,1.3048396,0.3128808,1.0248436,0.2926991,2.7022805,1.9763725,0.47400436,2.094826,3.3010552,0.3758275,2.8826013,1.2066605,2.3584592
NASA,B0005,90,0.4682833,2.44325,3.9346697,1.3882277,0.34165257,1.0943503,0.32041633,2.7720726,1.9314888,0.5209126,1.8877603,3.3464527,0.39966214,2.9487402,1.1823208,2.3435543
NASA,B0005,91,0.50780493,1.8600653,3.0550458,0.7668159,0.35932437,0.5693078,0.35147616,2.1243556,2.2844126,0.24515161,1.9622874,2.8030317,0.4153576,2.3066273,1.3898267,2.6945858
NASA,B0005,92,0.5360069,2.1464012,3.5056264,1.1375213,0.37586236,0.87905335,0.36863366,2.4556189,1.809031,0.35710403,1.9837385,3.0111966,0.4369807,2.629668,1.0994221,2.198248
NASA,B0005,93,0.4404297,2.3481925,3.820816,1.2637699,0.3135762,0.9852455,0.3003801,2.6813037,1.7973413,0.4035833,1.6541942,3.269275,0.3748037,2.856813,1.0927964,2.194442
NASA,B0005,94,0.506876,2.222371,3.6379402,1.1590223,0.3554889,0.9043904,0.34812325,2.5382066,1.7104186,0.3397369,1.8455008,3.1025555,0.41849568,2.7081354,1.046603,2.143493
NASA,B0005,95,0.46136335,2.0841413,3.407958,0.9254832,0.32835522,0.70049536,0.31520948,2.3751538,2.0701606,0.267668,2.0513337,3.0458212,0.3924644,2.5590384,1.2453781,2.508133
NASA,B0005,96,0.49389213,2.0354805,3.2965271,0.91638887,0.34855694,0.6775478,0.3380491,2.321176,1.8281184,0.21066225,1.9444507,2.951045,0.41497886,2.4982908,1.0991359,2.2806
NASA,B0005,97,0.47148332,2.0033708,3.2243564,0.9014463,0.3372681,0.6764371,0.32382908,2.2732985,2.2488983,0.30357823,0.52251196,2.9443316,0.40078723,2.4522705,1.3628863,2.6625597
NASA,B0005,98,0.503107,2.0980952,3.3930717,1.058661,0.36197087,0.82908285,0.34432644,2.3895063,2.043445,0.4358828,1.9835658,2.9802947,0.43207482,2.5679529,1.2274237,2.4985306
NASA,B0005,99,0.43164033,2.5266886,4.1545153,1.5040674,0.3120206,1.2075849,0.29054278,2.896634,1.5934303,0.52161384,0.98289144,3.3693597,0.3711841,3.0556343,0.9724807,2.0040543
NASA,B0005,100,0.43695486,2.2174783,3.5346766,1.1268827,0.31644306,0.8399633,0.29615077,2.506513,1.8778604,0.23888731,1.3799809,3.1415398,0.3753373,2.6828773,1.1392207,2.2839031
NASA,B0005,101,0.4337522,2.342228,3.855279,1.3344918,0.31289554,0.99741316,0.29157194,2.6668348,1.6111801,0.38831204,2.1654694,3.2401297,0.37503198,2.8587294,0.97387284,2.0055249
NASA,B0005,102,0.43225914,2.2905881,3.6985662,1.2020462,0.3116076,0.95075285,0.29010713,2.6121905,2.063459,0.46780372,0.8388772,3.242202,0.37406403,2.7995281,1.2510468,2.4702492
NASA,B0005,103,0.49489635,2.22515,3.6035933,1.2056968,0.3552488,0.9136473,0.3417297,2.5213358,1.6511815,0.3338135,2.0745292,3.0679522,0.4202504,2.6814196,1.0020672,2.0385845
NASA,B0005,104,0.47447315,2.4429674,3.9516883,1.4936817,0.34604347,1.1860387,0.32811522,2.7791746,1.5896518,0.46460736,2.0676491,3.2600923,0.40195355,2.9343162,0.96941376,1.9954972
NASA,B0005,105,0.49705175,2.1601415,3.5778484,1.164428,0.35221973,0.8977401,0.34027308,2.4838266,1.7700107,0.3725034,1.9576881,3.0035768,0.41870666,2.6424406,1.0666577,2.1931667
NASA,B0005,106,0.46435195,2.1546502,3.5283463,1.0953572,0.335173,0.8467982,0.31439957,2.4650218,2.0371146,0.4203369,1.0240715,3.0938113,0.40212667,2.6567168,1.2359625,2.4552627
NASA,B0005,107,0.4661247,2.1580966,3.5890076,1.2208714,0.3363285,0.8712741,0.3191727,2.4493206,1.8871921,0.39002404,2.1346996,3.0387607,0.40137404,2.6494818,1.1333236,2.310515
NASA,B0005,108,0.4244753,2.363966,3.8460987,1.2722065,0.30736715,1.0114064,0.28784755,2.6974065,1.8780922,0.4814571,0.9294632,3.293313,0.3707162,2.8765085,1.1401658,2.2574682
NASA,B0005,109,0.47028053,2.341446,3.7977717,1.3556001,0.33653516,1.072102,0.32138398,2.666556,1.658876,0.49232674,2.0693297,3.1646564,0.40144753,2.8322172,1.0047325,2.0591924
NASA,B0005,110,0.46711558,2.1704402,3.4871752,1.1339227,0.3360179,0.8574341,0.32192832,2.4570115,1.8275635,0.352892,2.116925,3.0439997,0.39918453,2.6290696,1.1065394,2.224399
NASA,B0005,111,0.43086487,2.3359027,3.80932,1.3240807,0.31163734,1.0126022,0.29060498,2.6691651,1.867352,0.48728305,0.65419793,3.225242,0.36919236,2.8336282,1.1335611,2.2847738
NASA,B0005,112,0.43705106,2.3393836,3.8714051,1.2516582,0.31378558,1.0240718,0.29352495,2.6966043,1.9323335,0.5244494,1.5481691,3.2718418,0.37596434,2.867315,1.1674969,2.3241227
NASA,B0005,113,0.4571838,2.2416837,3.7013168,1.2852271,0.32927182,0.97760963,0.31318268,2.5660598,1.6903497,0.4748451,2.0719068,3.0734818,0.3947731,2.7290063,1.0163068,2.079027
NASA,B0005,114,0.4286202,2.33103,3.8164763,1.2455726,0.3098815,0.9831021,0.29278624,2.6573555,1.7290242,0.4255318,1.1722977,3.2191446,0.3729123,2.8235006,1.0428605,2.167163
NASA,B0005,115,0.44094098,2.4337456,3.9358277,1.3992162,0.31950015,1.1107541,0.29460973,2.7677908,1.4854964,0.4522795,2.1050098,3.2733772,0.385961,2.9156008,0.9066393,1.9212136
NASA,B0005,116,0.44674575,2.264829,3.694897,1.3610437,0.3214118,1.0048751,0.30412465,2.5619555,1.7972648,0.54154235,1.3295715,3.0938513,0.38608506,2.7499247,1.0773338,2.2045345
NASA,B0005,117,0.46700856,2.4952493,4.0835066,1.5419425,0.33480608,1.2040589,0.31633514,2.8524652,1.462725,0.45621884,2.1488853,3.3184018,0.39845094,3.0003295,0.8965709,1.8288071
NASA,B0005,118,0.4858813,2.320129,3.6921504,1.3542492,0.3506274,1.069801,0.33146462,2.6273825,1.4963524,0.36217323,1.3579452,3.0942578,0.4182713,2.765252,0.91820043,1.8584322
NASA,B0005,119,0.44367352,2.4729853,4.0022545,1.4471561,0.32158887,1.143577,0.29668748,2.8124282,1.4515238,0.4081327,1.1640875,3.2844732,0.3885118,2.949948,0.888057,1.8167593
NASA,B0005,120,0.45112953,2.1840677,3.5166898,1.1154219,0.3229724,0.8505665,0.3072967,2.4721036,1.9985478,0.3829015,1.0234488,3.072283,0.38905838,2.638681,1.2070919,2.3923376
NASA,B0005,121,0.4705118,2.1988273,3.5778353,1.1925576,0.33525452,0.9131358,0.32000247,2.5061831,1.7592638,0.41301227,1.890099,3.0630014,0.40065816,2.6757934,1.0693501,2.1634479
NASA,B0005,122,0.422946,2.3751707,3.7737775,1.3387976,0.3049947,1.0114001,0.28477928,2.6750076,1.6672717,0.36927035,2.1758213,3.2286963,0.36984485,2.8306274,1.0042714,2.0376184
NASA,B0005,123,0.42419407,2.3652396,3.7779646,1.2649668,0.3075548,0.99630964,0.28442556,2.6872475,1.8850476,0.43580464,1.1152623,3.305204,0.36850327,2.8678777,1.1366857,2.303725
NASA,B0005,124,0.44800803,2.2787008,3.6984496,1.2832887,0.32295054,0.9829881,0.30084464,2.5998309,1.7009943,0.41873235,2.0917234,3.126018,0.38856095,2.749047,1.029453,2.1026666
NASA,B0005,125,0.44802153,2.5836828,4.2063026,1.6017671,0.32432243,1.2642976,0.30324838,2.9503143,1.4106386,0.4427902,2.0122454,3.4072657,0.3890133,3.102452,0.8695589,1.7844422
NASA,B0005,126,0.4493799,2.3832083,3.9185472,1.4304776,0.32554147,1.1072469,0.3036818,2.7368512,1.5921406,0.52386713,1.2672676,3.210909,0.3891195,2.8944964,0.9628017,2.0001018
NASA,B0005,127,0.46001998,2.3836184,3.8256445,1.411274,0.3337958,1.0737352,0.3120615,2.7040179,1.6260653,0.45683014,2.0212533,3.2298858,0.3999559,2.8660712,0.99084604,2.0384955
NASA,B0005,128,0.4508651,2.3186774,3.837351,1.3455217,0.32676983,1.0331994,0.30461037,2.6448596,1.6128759,0.4127651,2.0262382,3.1864471,0.39243388,2.8358755,0.9838971,2.0425427
NASA,B0005,129,0.4411374,2.35227,3.9389281,1.3570787,0.31888196,1.0766811,0.2945604,2.703743,1.634595,0.44566253,2.2316744,3.206414,0.38335624,2.8970857,0.9842709,2.04393
NASA,B0005,130,0.46416786,2.2601092,3.6779099,1.4147763,0.34089705,1.0634751,0.31834164,2.5754998,1.5515893,0.43211022,2.2419074,3.031701,0.40447068,2.7284515,0.9418716,1.948462
NASA,B0005,131,0.46789712,2.3992255,3.8322098,1.4233258,0.33685142,1.1021138,0.31862745,2.7118762,1.5158147,0.48429978,2.1160264,3.204069,0.4063668,2.85809,0.9079405,1.926909
NASA,B0005,132,0.4654424,2.517171,4.1115155,1.6725249,0.33694,1.2950205,0.3240698,2.865047,1.6182741,0.65874106,2.0760684,3.329472,0.4044453,3.0317404,1.0015807,1.988574
